condition_type,year,setting,condition_id,condition_name,claims,beneficiaries,payment_amount,denominator_beneficiaries,prevalence
primary_diagnosis_ccs,2008,inpatient,122,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),1288,1245,9653360.0,,
primary_diagnosis_ccs,2008,inpatient,131,Respiratory failure; insufficiency; arrest (adult),574,561,9606800.0,,
primary_diagnosis_ccs,2008,inpatient,237,Complication of device; implant or graft,706,674,9365540.0,,
primary_diagnosis_ccs,2008,inpatient,100,Acute myocardial infarction,718,686,9225230.0,,
primary_diagnosis_ccs,2008,inpatient,106,Cardiac dysrhythmias,909,879,6669780.0,,
primary_diagnosis_ccs,2008,inpatient,109,Acute cerebrovascular disease,706,675,6494200.0,,
primary_diagnosis_ccs,2008,inpatient,226,Fracture of neck of femur (hip),547,533,6265300.0,,
primary_diagnosis_ccs,2008,inpatient,127,Chronic obstructive pulmonary disease and bronchiectasis,903,865,5405100.0,,
primary_diagnosis_ccs,2008,inpatient,205,Spondylosis; intervertebral disc disorders; other back problems,450,436,5180700.0,,
primary_diagnosis_ccs,2008,inpatient,238,Complications of surgical procedures or medical care,404,400,4401740.0,,
primary_diagnosis_ccs,2008,inpatient,96,Heart valve disorders,126,126,4204000.0,,
primary_diagnosis_ccs,2008,inpatient,157,Acute and unspecified renal failure,498,484,3895700.0,,
primary_diagnosis_ccs,2008,inpatient,145,Intestinal obstruction without hernia,384,377,3638300.0,,
primary_diagnosis_ccs,2008,inpatient,159,Urinary tract infections,674,661,3541560.0,,
primary_diagnosis_ccs,2008,inpatient,129,Aspiration pneumonitis; food/vomitus,294,289,3501000.0,,
primary_diagnosis_ccs,2008,inpatient,50,Diabetes mellitus with complications,380,371,3189200.0,,
primary_diagnosis_ccs,2008,inpatient,657,Mood disorders,426,407,3051910.0,,
primary_diagnosis_ccs,2008,inpatient,149,Biliary tract disease,321,320,3030100.0,,
primary_diagnosis_ccs,2008,inpatient,55,Fluid and electrolyte disorders,573,558,2886400.0,,
primary_diagnosis_ccs,2008,inpatient,153,Gastrointestinal hemorrhage,413,405,2745100.0,,
primary_diagnosis_ccs,2008,inpatient,115,Aortic; peripheral; and visceral artery aneurysms,123,122,2654000.0,,
primary_diagnosis_ccs,2008,inpatient,114,Peripheral and visceral atherosclerosis,230,228,2594100.0,,
primary_diagnosis_ccs,2008,inpatient,659,Schizophrenia and other psychotic disorders,390,381,2580370.0,,
primary_diagnosis_ccs,2008,inpatient,99,Hypertension with complications and secondary hypertension,274,273,2557600.0,,
primary_diagnosis_ccs,2008,inpatient,19,Cancer of bronchus; lung,176,174,2328200.0,,
primary_diagnosis_ccs,2008,inpatient,146,Diverticulosis and diverticulitis,291,289,2326400.0,,
primary_diagnosis_ccs,2008,inpatient,197,Skin and subcutaneous tissue infections,376,371,2234070.0,,
primary_diagnosis_ccs,2008,inpatient,42,Secondary malignancies,188,187,2145700.0,,
primary_diagnosis_ccs,2008,inpatient,233,Intracranial injury,162,162,1993000.0,,
primary_diagnosis_ccs,2008,inpatient,653,"Delirium, dementia, and amnestic and other cognitive disorders",221,219,1836200.0,,
primary_diagnosis_ccs,2008,inpatient,95,Other nervous system disorders,217,214,1809100.0,,
primary_diagnosis_ccs,2008,inpatient,155,Other gastrointestinal disorders,192,190,1702900.0,,
primary_diagnosis_ccs,2008,inpatient,135,Intestinal infection,209,207,1638000.0,,
primary_diagnosis_ccs,2008,inpatient,231,Other fractures,222,221,1622880.0,,
primary_diagnosis_ccs,2008,inpatient,102,Nonspecific chest pain,455,448,1541210.0,,
primary_diagnosis_ccs,2008,inpatient,103,Pulmonary heart disease,164,163,1520000.0,,
primary_diagnosis_ccs,2008,inpatient,230,Fracture of lower limb,168,167,1431600.0,,
primary_diagnosis_ccs,2008,inpatient,14,Cancer of colon,87,86,1400000.0,,
primary_diagnosis_ccs,2008,inpatient,105,Conduction disorders,100,99,1364400.0,,
primary_diagnosis_ccs,2008,inpatient,245,Syncope,310,306,1357000.0,,
primary_diagnosis_ccs,2008,inpatient,199,Chronic ulcer of skin,93,93,1335000.0,,
primary_diagnosis_ccs,2008,inpatient,143,Abdominal hernia,131,131,1294880.0,,
primary_diagnosis_ccs,2008,inpatient,152,Pancreatic disorders (not diabetes),161,161,1289700.0,,
primary_diagnosis_ccs,2008,inpatient,207,Pathological fracture,121,121,1286900.0,,
primary_diagnosis_ccs,2008,inpatient,118,Phlebitis; thrombophlebitis and thromboembolism,151,151,1284400.0,,
primary_diagnosis_ccs,2008,inpatient,128,Asthma,243,237,1278400.0,,
primary_diagnosis_ccs,2008,inpatient,110,Occlusion or stenosis of precerebral arteries,180,179,1243000.0,,
primary_diagnosis_ccs,2008,inpatient,130,Pleurisy; pneumothorax; pulmonary collapse,112,110,1197600.0,,
primary_diagnosis_ccs,2008,inpatient,47,Other and unspecified benign neoplasm,99,99,1195000.0,,
primary_diagnosis_ccs,2008,inpatient,59,Deficiency and other anemia,204,201,1143100.0,,
primary_diagnosis_ccs,2008,inpatient,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),63,63,1094800.0,,
primary_diagnosis_ccs,2008,inpatient,83,Epilepsy; convulsions,166,165,968230.0,,
primary_diagnosis_ccs,2008,inpatient,112,Transient cerebral ischemia,254,250,952400.0,,
primary_diagnosis_ccs,2008,inpatient,133,Other lower respiratory disease,130,130,939000.0,,
primary_diagnosis_ccs,2008,inpatient,151,Other liver diseases,103,103,937000.0,,
primary_diagnosis_ccs,2008,inpatient,201,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),61,61,880000.0,,
primary_diagnosis_ccs,2008,inpatient,117,Other circulatory disease,145,144,866300.0,,
primary_diagnosis_ccs,2008,inpatient,209,Other acquired deformities,42,42,841000.0,,
primary_diagnosis_ccs,2008,inpatient,211,Other connective tissue disease,113,113,837000.0,,
primary_diagnosis_ccs,2008,inpatient,39,Leukemias,37,37,808000.0,,
primary_diagnosis_ccs,2008,inpatient,660,Alcohol-related disorders,125,124,781000.0,,
primary_diagnosis_ccs,2008,inpatient,58,Other nutritional; endocrine; and metabolic disorders,88,88,695700.0,,
primary_diagnosis_ccs,2008,inpatient,229,Fracture of upper limb,89,88,688400.0,,
primary_diagnosis_ccs,2008,inpatient,248,Gangrene,47,47,680000.0,,
primary_diagnosis_ccs,2008,inpatient,141,Other disorders of stomach and duodenum,70,70,655000.0,,
primary_diagnosis_ccs,2008,inpatient,140,Gastritis and duodenitis,108,108,650300.0,,
primary_diagnosis_ccs,2008,inpatient,138,Esophageal disorders,112,112,650000.0,,
primary_diagnosis_ccs,2008,inpatient,116,Aortic and peripheral arterial embolism or thrombosis,35,35,629000.0,,
primary_diagnosis_ccs,2008,inpatient,139,Gastroduodenal ulcer (except hemorrhage),50,50,596000.0,,
primary_diagnosis_ccs,2008,inpatient,15,Cancer of rectum and anus,38,38,582000.0,,
primary_diagnosis_ccs,2008,inpatient,259,Residual codes; unclassified,126,126,578300.0,,
primary_diagnosis_ccs,2008,inpatient,160,Calculus of urinary tract,91,91,564000.0,,
primary_diagnosis_ccs,2008,inpatient,45,Maintenance chemotherapy; radiotherapy,51,50,542000.0,,
primary_diagnosis_ccs,2008,inpatient,11,Cancer of head and neck,26,26,541000.0,,
primary_diagnosis_ccs,2008,inpatient,661,Substance-related disorders,107,104,534500.0,,
primary_diagnosis_ccs,2008,inpatient,38,Non-Hodgkin`s lymphoma,31,31,501300.0,,
primary_diagnosis_ccs,2008,inpatient,32,Cancer of bladder,48,48,499000.0,,
primary_diagnosis_ccs,2008,inpatient,251,Abdominal pain,102,102,494900.0,,
primary_diagnosis_ccs,2008,inpatient,63,Diseases of white blood cells,56,56,494000.0,,
primary_diagnosis_ccs,2008,inpatient,17,Cancer of pancreas,36,36,489000.0,,
primary_diagnosis_ccs,2008,inpatient,81,Other hereditary and degenerative nervous system conditions,53,53,472030.0,,
primary_diagnosis_ccs,2008,inpatient,107,Cardiac arrest and ventricular fibrillation,26,26,471000.0,,
primary_diagnosis_ccs,2008,inpatient,212,Other bone disease and musculoskeletal deformities,47,47,464000.0,,
primary_diagnosis_ccs,2008,inpatient,154,Noninfectious gastroenteritis,111,110,435000.0,,
primary_diagnosis_ccs,2008,inpatient,18,Cancer of other GI organs; peritoneum,28,28,415000.0,,
primary_diagnosis_ccs,2008,inpatient,51,Other endocrine disorders,66,66,414300.0,,
primary_diagnosis_ccs,2008,inpatient,13,Cancer of stomach,27,27,380000.0,,
primary_diagnosis_ccs,2008,inpatient,242,Poisoning by other medications and drugs,69,68,380000.0,,
primary_diagnosis_ccs,2008,inpatient,29,Cancer of prostate,55,55,368800.0,,
primary_diagnosis_ccs,2008,inpatient,257,Other aftercare,21,21,368000.0,,
primary_diagnosis_ccs,2008,inpatient,170,Prolapse of female genital organs,77,77,362100.0,,
primary_diagnosis_ccs,2008,inpatient,33,Cancer of kidney and renal pelvis,29,29,361000.0,,
primary_diagnosis_ccs,2008,inpatient,125,Acute bronchitis,82,81,356900.0,,
primary_diagnosis_ccs,2008,inpatient,142,Appendicitis and other appendiceal conditions,40,40,356200.0,,
primary_diagnosis_ccs,2008,inpatient,144,Regional enteritis and ulcerative colitis,39,37,325000.0,,
primary_diagnosis_ccs,2008,inpatient,204,Other non-traumatic joint disorders,47,47,323000.0,,
primary_diagnosis_ccs,2008,inpatient,44,Neoplasms of unspecified nature or uncertain behavior,42,42,322000.0,,
primary_diagnosis_ccs,2008,inpatient,24,Cancer of breast,58,57,311500.0,,
primary_diagnosis_ccs,2008,inpatient,25,Cancer of uterus,35,34,311000.0,,
primary_diagnosis_ccs,2008,inpatient,163,Genitourinary symptoms and ill-defined conditions,43,43,311000.0,,
primary_diagnosis_ccs,2008,inpatient,7,Viral infection,57,57,309200.0,,
primary_diagnosis_ccs,2008,inpatient,234,Crushing injury or internal injury,26,26,308000.0,,
primary_diagnosis_ccs,2008,inpatient,161,Other diseases of kidney and ureters,39,39,303000.0,,
primary_diagnosis_ccs,2008,inpatient,27,Cancer of ovary,19,18,295000.0,,
primary_diagnosis_ccs,2008,inpatient,62,Coagulation and hemorrhagic disorders,32,32,289000.0,,
primary_diagnosis_ccs,2008,inpatient,147,Anal and rectal conditions,32,32,289000.0,,
primary_diagnosis_ccs,2008,inpatient,134,Other upper respiratory disease,36,36,277000.0,,
primary_diagnosis_ccs,2008,inpatient,162,Other diseases of bladder and urethra,28,28,275000.0,,
primary_diagnosis_ccs,2008,inpatient,148,Peritonitis and intestinal abscess,24,24,271000.0,,
primary_diagnosis_ccs,2008,inpatient,244,Other injuries and conditions due to external causes,47,47,266000.0,,
primary_diagnosis_ccs,2008,inpatient,164,Hyperplasia of prostate,67,67,265000.0,,
primary_diagnosis_ccs,2008,inpatient,40,Multiple myeloma,16,16,262000.0,,
primary_diagnosis_ccs,2008,inpatient,93,Conditions associated with dizziness or vertigo,77,77,254000.0,,
primary_diagnosis_ccs,2008,inpatient,213,Cardiac and circulatory congenital anomalies,11,11,251000.0,,
primary_diagnosis_ccs,2008,inpatient,121,Other diseases of veins and lymphatics,23,23,231000.0,,
primary_diagnosis_ccs,2008,inpatient,4,Mycoses,20,20,229000.0,,
primary_diagnosis_ccs,2008,inpatient,16,Cancer of liver and intrahepatic bile duct,19,19,226000.0,,
primary_diagnosis_ccs,2008,inpatient,unmapped,Missing primary diagnosis,8,8,225000.0,,
primary_diagnosis_ccs,2008,inpatient,98,Essential hypertension,65,65,217000.0,,
primary_diagnosis_ccs,2008,inpatient,113,Late effects of cerebrovascular disease,24,24,216000.0,,
primary_diagnosis_ccs,2008,inpatient,246,Fever of unknown origin,47,46,215000.0,,
primary_diagnosis_ccs,2008,inpatient,35,Cancer of brain and nervous system,17,17,213000.0,,
primary_diagnosis_ccs,2008,inpatient,202,Rheumatoid arthritis and related disease,24,24,213000.0,,
primary_diagnosis_ccs,2008,inpatient,12,Cancer of esophagus,15,15,210000.0,,
primary_diagnosis_ccs,2008,inpatient,250,Nausea and vomiting,37,37,203000.0,,
primary_diagnosis_ccs,2008,inpatient,5,HIV infection,16,15,197000.0,,
primary_diagnosis_ccs,2008,inpatient,239,Superficial injury; contusion,46,46,192000.0,,
primary_diagnosis_ccs,2008,inpatient,240,Burns,6,6,192000.0,,
primary_diagnosis_ccs,2008,inpatient,79,Parkinson`s disease,20,20,179000.0,,
primary_diagnosis_ccs,2008,inpatient,6,Hepatitis,15,15,178000.0,,
primary_diagnosis_ccs,2008,inpatient,228,Skull and face fractures,20,20,177000.0,,
primary_diagnosis_ccs,2008,inpatient,120,Hemorrhoids,33,33,177000.0,,
primary_diagnosis_ccs,2008,inpatient,123,Influenza,41,40,170000.0,,
primary_diagnosis_ccs,2008,inpatient,158,Chronic kidney disease,17,17,164000.0,,
primary_diagnosis_ccs,2008,inpatient,85,Coma; stupor; and brain damage,34,34,163000.0,,
primary_diagnosis_ccs,2008,inpatient,241,Poisoning by psychotropic agents,35,34,158000.0,,
primary_diagnosis_ccs,2008,inpatient,78,Other CNS infection and poliomyelitis,5,5,151000.0,,
primary_diagnosis_ccs,2008,inpatient,175,Other female genital disorders,27,27,150800.0,,
primary_diagnosis_ccs,2008,inpatient,227,Spinal cord injury,6,6,148000.0,,
primary_diagnosis_ccs,2008,inpatient,111,Other and ill-defined cerebrovascular disease,25,25,143000.0,,
primary_diagnosis_ccs,2008,inpatient,48,Thyroid disorders,31,31,141500.0,,
primary_diagnosis_ccs,2008,inpatient,21,Cancer of bone and connective tissue,7,7,136000.0,,
primary_diagnosis_ccs,2008,inpatient,232,Sprains and strains,23,23,128900.0,,
primary_diagnosis_ccs,2008,inpatient,84,Headache; including migraine,34,34,128000.0,,
primary_diagnosis_ccs,2008,inpatient,217,Other congenital anomalies,7,7,119000.0,,
primary_diagnosis_ccs,2008,inpatient,54,Gout and other crystal arthropathies,18,18,116000.0,,
primary_diagnosis_ccs,2008,inpatient,60,Acute posthemorrhagic anemia,20,20,115000.0,,
primary_diagnosis_ccs,2008,inpatient,52,Nutritional deficiencies,20,19,114070.0,,
primary_diagnosis_ccs,2008,inpatient,236,Open wounds of extremities,11,11,103000.0,,
primary_diagnosis_ccs,2008,inpatient,210,Systemic lupus erythematosus and connective tissue disorders,10,10,102000.0,,
primary_diagnosis_ccs,2008,inpatient,126,Other upper respiratory infections,26,26,100000.0,,
primary_diagnosis_ccs,2008,inpatient,252,Malaise and fatigue,26,26,99000.0,,
primary_diagnosis_ccs,2008,inpatient,651,Anxiety disorders,22,22,95800.0,,
primary_diagnosis_ccs,2008,inpatient,136,Disorders of teeth and jaw,9,9,94000.0,,
primary_diagnosis_ccs,2008,inpatient,137,Diseases of mouth; excluding dental,12,12,91100.0,,
primary_diagnosis_ccs,2008,inpatient,200,Other skin disorders,8,8,90000.0,,
primary_diagnosis_ccs,2008,inpatient,28,Cancer of other female genital organs,14,14,86000.0,,
primary_diagnosis_ccs,2008,inpatient,61,Sickle cell anemia,19,19,85220.0,,
primary_diagnosis_ccs,2008,inpatient,46,Benign neoplasm of uterus,16,16,85000.0,,
primary_diagnosis_ccs,2008,inpatient,41,Cancer; other and unspecified primary,6,6,84000.0,,
primary_diagnosis_ccs,2008,inpatient,171,Menstrual disorders,15,15,82000.0,,
primary_diagnosis_ccs,2008,inpatient,132,Lung disease due to external agents,6,6,78000.0,,
primary_diagnosis_ccs,2008,inpatient,80,Multiple sclerosis,13,13,76000.0,,
primary_diagnosis_ccs,2008,inpatient,225,Joint disorders and dislocations; trauma-related,11,11,76000.0,,
primary_diagnosis_ccs,2008,inpatient,49,Diabetes mellitus without complication,7,7,75000.0,,
primary_diagnosis_ccs,2008,inpatient,670,Miscellaneous mental health disorders,10,10,70000.0,,
primary_diagnosis_ccs,2008,inpatient,235,Open wounds of head; neck; and trunk,14,14,67000.0,,
primary_diagnosis_ccs,2008,inpatient,1,Tuberculosis,4,4,66000.0,,
primary_diagnosis_ccs,2008,inpatient,249,Shock,5,5,66000.0,,
primary_diagnosis_ccs,2008,inpatient,56,Cystic fibrosis,7,7,65000.0,,
primary_diagnosis_ccs,2008,inpatient,253,Allergic reactions,9,9,64200.0,,
primary_diagnosis_ccs,2008,inpatient,43,Malignant neoplasm without specification of site,5,5,63000.0,,
primary_diagnosis_ccs,2008,inpatient,76,Meningitis (except that caused by tuberculosis or sexually transmitted disease),5,5,63000.0,,
primary_diagnosis_ccs,2008,inpatient,650,Adjustment disorders,13,13,62800.0,,
primary_diagnosis_ccs,2008,inpatient,166,Other male genital disorders,9,9,61000.0,,
primary_diagnosis_ccs,2008,inpatient,8,Other infections; including parasitic,11,11,60000.0,,
primary_diagnosis_ccs,2008,inpatient,165,Inflammatory conditions of male genital organs,14,14,57600.0,,
primary_diagnosis_ccs,2008,inpatient,167,Nonmalignant breast conditions,10,10,56000.0,,
primary_diagnosis_ccs,2008,inpatient,172,Ovarian cyst,10,10,55300.0,,
primary_diagnosis_ccs,2008,inpatient,168,Inflammatory diseases of female pelvic organs,8,8,53000.0,,
primary_diagnosis_ccs,2008,inpatient,77,Encephalitis (except that caused by tuberculosis or sexually transmitted disease),3,3,50000.0,,
primary_diagnosis_ccs,2008,inpatient,37,Hodgkin`s disease,3,3,49000.0,,
primary_diagnosis_ccs,2008,inpatient,198,Other inflammatory condition of skin,9,9,48000.0,,
primary_diagnosis_ccs,2008,inpatient,20,Cancer; other respiratory and intrathoracic,2,2,46000.0,,
primary_diagnosis_ccs,2008,inpatient,243,Poisoning by nonmedicinal substances,6,6,40000.0,,
primary_diagnosis_ccs,2008,inpatient,173,Menopausal disorders,6,6,40000.0,,
primary_diagnosis_ccs,2008,inpatient,91,Other eye disorders,9,9,37400.0,,
primary_diagnosis_ccs,2008,inpatient,23,Other non-epithelial cancer of skin,4,4,35000.0,,
primary_diagnosis_ccs,2008,inpatient,247,Lymphadenitis,5,5,35000.0,,
primary_diagnosis_ccs,2008,inpatient,94,Other ear and sense organ disorders,4,4,35000.0,,
primary_diagnosis_ccs,2008,inpatient,663,Screening and history of mental health and substance abuse codes,2,2,34000.0,,
primary_diagnosis_ccs,2008,inpatient,181,Other complications of pregnancy,9,9,33000.0,,
primary_diagnosis_ccs,2008,inpatient,36,Cancer of thyroid,8,8,31000.0,,
primary_diagnosis_ccs,2008,inpatient,656,"Impulse control disorders, NEC",4,4,29030.0,,
primary_diagnosis_ccs,2008,inpatient,89,Blindness and vision defects,7,7,29000.0,,
primary_diagnosis_ccs,2008,inpatient,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),6,6,29000.0,,
primary_diagnosis_ccs,2008,inpatient,92,Otitis media and related conditions,7,7,27000.0,,
primary_diagnosis_ccs,2008,inpatient,64,Other hematologic conditions,3,3,25000.0,,
primary_diagnosis_ccs,2008,inpatient,26,Cancer of cervix,3,3,25000.0,,
primary_diagnosis_ccs,2008,inpatient,9,Sexually transmitted infections (not HIV or hepatitis),2,2,23000.0,,
primary_diagnosis_ccs,2008,inpatient,156,Nephritis; nephrosis; renal sclerosis,4,4,22000.0,,
primary_diagnosis_ccs,2008,inpatient,119,Varicose veins of lower extremity,3,3,21000.0,,
primary_diagnosis_ccs,2008,inpatient,214,Digestive congenital anomalies,3,3,21000.0,,
primary_diagnosis_ccs,2008,inpatient,3,Bacterial infection; unspecified site,2,2,18000.0,,
